abundance,gdppc,location_id,year,temp_avg,precip_avg,state
3,33960.47265625,9254,1998,3.57291564941409,120.253012084961,30
7,35564.03125,9254,2000,3.65966491699221,119.505004882813,30
3,37730.8046875,9254,2002,3.63150024414065,119.309014892578,30
4,40793.49609375,9254,2004,3.9039978027344,120.343011474609,30
12,31364.29296875,9255,1994,3.66499633789065,119.289001464844,30
5,31453.21875,9255,1995,3.8314147949219,120.405004882813,30
5,31894.6796875,9255,1996,3.72883300781252,119.706002807617,30
3,33960.47265625,9255,1998,3.53391418457034,121.886004638672,30
10,35564.03125,9255,2000,3.67624816894534,121.090002441406,30
9,37730.8046875,9255,2002,3.61482849121096,120.832992553711,30
6,40793.49609375,9255,2004,3.9274108886719,121.610989379883,30
7,40793.49609375,9256,2004,4.66658020019534,130.858999633789,30
17,31467.46484375,9257,1993,3.53490905761721,118.895993041992,30
5,31894.6796875,9258,1996,3.80558166503909,117.943997192383,30
8,33960.47265625,9258,1998,3.57291564941409,120.253012084961,30
8,35564.03125,9258,2000,3.65966491699221,119.505004882813,30
7,37730.8046875,9258,2002,3.63150024414065,119.309014892578,30
9,40793.49609375,9258,2004,3.9039978027344,120.343011474609,30
19,31364.29296875,9259,1994,3.66499633789065,119.289001464844,30
5,31453.21875,9259,1995,3.8314147949219,120.405004882813,30
12,31894.6796875,9259,1996,3.72883300781252,119.706002807617,30
5,33960.47265625,9259,1998,3.53391418457034,121.886004638672,30
11,35564.03125,9259,2000,3.67624816894534,121.090002441406,30
6,37730.8046875,9259,2002,3.61482849121096,120.832992553711,30
7,40793.49609375,9259,2004,3.9274108886719,121.610989379883,30
10,31364.29296875,9260,1994,3.66916198730471,117.677993774414,30
13,40793.49609375,9261,2004,4.66658020019534,130.858999633789,30
17,31364.29296875,9262,1994,3.66499633789065,119.289001464844,30
7,31453.21875,9262,1995,3.8314147949219,120.405004882813,30
13,31894.6796875,9262,1996,3.72883300781252,119.706002807617,30
6,33960.47265625,9262,1998,3.53391418457034,121.886004638672,30
10,35564.03125,9262,2000,3.67624816894534,121.090002441406,30
17,37730.8046875,9262,2002,3.61482849121096,120.832992553711,30
8,40793.49609375,9262,2004,3.9274108886719,121.610989379883,30
7,32891.62109375,9263,1994,4.11340942382815,117.677993774414,16
7,33350.99609375,9263,1995,4.39124145507815,118.753988647461,16
20,40793.49609375,9264,2004,4.66658020019534,130.858999633789,30
8,32891.62109375,9265,1994,4.11340942382815,117.677993774414,16
5,33350.99609375,9265,1995,4.39124145507815,118.753988647461,16
16,31364.29296875,9266,1994,3.66499633789065,119.289001464844,30
11,31453.21875,9266,1995,3.8314147949219,120.405004882813,30
14,31894.6796875,9266,1996,3.72883300781252,119.706002807617,30
8,33960.47265625,9266,1998,3.53391418457034,121.886004638672,30
13,35564.03125,9266,2000,3.67624816894534,121.090002441406,30
13,37730.8046875,9266,2002,3.61482849121096,120.832992553711,30
12,40793.49609375,9266,2004,3.9274108886719,121.610989379883,30
14,31364.29296875,9267,1994,3.66916198730471,117.677993774414,30
4,32891.62109375,9268,1994,4.11340942382815,117.677993774414,16
2,33350.99609375,9268,1995,4.39124145507815,118.753988647461,16
13,31364.29296875,9269,1994,3.66499633789065,119.289001464844,30
9,31453.21875,9269,1995,3.8314147949219,120.405004882813,30
11,31894.6796875,9269,1996,3.72883300781252,119.706002807617,30
5,33960.47265625,9269,1998,3.53391418457034,121.886004638672,30
13,35564.03125,9269,2000,3.67624816894534,121.090002441406,30
4,37730.8046875,9269,2002,3.61482849121096,120.832992553711,30
10,40793.49609375,9269,2004,3.9274108886719,121.610989379883,30
16,40793.49609375,9270,2004,4.66658020019534,130.858999633789,30
15,31364.29296875,9271,1994,3.66916198730471,117.677993774414,30
14,31467.46484375,9272,1993,3.53490905761721,118.895993041992,30
4,31453.21875,9273,1995,3.8314147949219,120.405004882813,30
7,31894.6796875,9273,1996,3.72883300781252,119.706002807617,30
7,33960.47265625,9273,1998,3.53391418457034,121.886004638672,30
4,35564.03125,9273,2000,3.67624816894534,121.090002441406,30
4,37730.8046875,9273,2002,3.61482849121096,120.832992553711,30
7,40793.49609375,9273,2004,3.9274108886719,121.610989379883,30
14,31364.29296875,9274,1994,3.66916198730471,117.677993774414,30
18,31453.21875,9274,1995,3.89357910156252,118.753988647461,30
17,31894.6796875,9274,1996,3.80558166503909,117.943997192383,30
19,35564.03125,9274,2000,3.65966491699221,119.505004882813,30
9,37730.8046875,9274,2002,3.63150024414065,119.309014892578,30
9,40793.49609375,9274,2004,3.9039978027344,120.343011474609,30
5,31364.29296875,9275,1994,3.66916198730471,117.677993774414,30
17,31453.21875,9275,1995,3.89357910156252,118.753988647461,30
6,31894.6796875,9275,1996,3.80558166503909,117.943997192383,30
18,35564.03125,9275,2000,3.65966491699221,119.505004882813,30
9,37730.8046875,9275,2002,3.63150024414065,119.309014892578,30
9,40793.49609375,9275,2004,3.9039978027344,120.343011474609,30
10,31364.29296875,9276,1994,3.66916198730471,117.677993774414,30
5,32891.62109375,9277,1994,4.11340942382815,117.677993774414,16
6,33350.99609375,9277,1995,4.39124145507815,118.753988647461,16
36,37294.57421875,9278,2001,3.73883361816409,119.528009033203,30
54,39354.80859375,9278,2003,3.85933227539065,119.336013793945,30
32,37294.57421875,9279,2001,3.73883361816409,119.528009033203,30
45,39354.80859375,9279,2003,3.85933227539065,119.336013793945,30
24,37294.57421875,9280,2001,3.73883361816409,119.528009033203,30
42,39354.80859375,9280,2003,3.85933227539065,119.336013793945,30
2,31453.21875,9281,1995,3.8314147949219,120.405004882813,30
4,31894.6796875,9281,1996,3.72883300781252,119.706002807617,30
6,33960.47265625,9281,1998,3.53391418457034,121.886004638672,30
10,35564.03125,9281,2000,3.67624816894534,121.090002441406,30
6,37730.8046875,9281,2002,3.61482849121096,120.832992553711,30
8,40793.49609375,9281,2004,3.9274108886719,121.610989379883,30
11,31364.29296875,9282,1994,3.66916198730471,117.677993774414,30
10,31364.29296875,9283,1994,3.66499633789065,119.289001464844,30
3,31453.21875,9283,1995,3.8314147949219,120.405004882813,30
3,31894.6796875,9283,1996,3.72883300781252,119.706002807617,30
3,33960.47265625,9283,1998,3.53391418457034,121.886004638672,30
10,35564.03125,9283,2000,3.67624816894534,121.090002441406,30
3,37730.8046875,9283,2002,3.61482849121096,120.832992553711,30
3,40793.49609375,9283,2004,3.9274108886719,121.610989379883,30
7,31364.29296875,9284,1994,3.66499633789065,119.289001464844,30
6,31453.21875,9284,1995,3.8314147949219,120.405004882813,30
8,31894.6796875,9284,1996,3.72883300781252,119.706002807617,30
10,33960.47265625,9284,1998,3.53391418457034,121.886004638672,30
11,35564.03125,9284,2000,3.67624816894534,121.090002441406,30
5,37730.8046875,9284,2002,3.61482849121096,120.832992553711,30
13,40793.49609375,9284,2004,3.9274108886719,121.610989379883,30
4,31364.29296875,9285,1994,3.66499633789065,119.289001464844,30
6,31453.21875,9286,1995,3.8314147949219,120.405004882813,30
9,31894.6796875,9286,1996,3.72883300781252,119.706002807617,30
10,33960.47265625,9286,1998,3.53391418457034,121.886004638672,30
7,35564.03125,9286,2000,3.67624816894534,121.090002441406,30
10,37730.8046875,9286,2002,3.61482849121096,120.832992553711,30
7,40793.49609375,9286,2004,3.9274108886719,121.610989379883,30
6,31364.29296875,9287,1994,3.66499633789065,119.289001464844,30
6,31453.21875,9287,1995,3.8314147949219,120.405004882813,30
16,31894.6796875,9287,1996,3.72883300781252,119.706002807617,30
3,33960.47265625,9287,1998,3.53391418457034,121.886004638672,30
10,35564.03125,9287,2000,3.67624816894534,121.090002441406,30
11,37730.8046875,9287,2002,3.61482849121096,120.832992553711,30
8,40793.49609375,9287,2004,3.9274108886719,121.610989379883,30
11,31364.29296875,9288,1994,3.66916198730471,117.677993774414,30
11,31453.21875,9288,1995,3.89357910156252,118.753988647461,30
12,31894.6796875,9288,1996,3.80558166503909,117.943997192383,30
33,35564.03125,9288,2000,3.65966491699221,119.505004882813,30
13,37730.8046875,9288,2002,3.63150024414065,119.309014892578,30
13,40793.49609375,9288,2004,3.9039978027344,120.343011474609,30
9,40793.49609375,9289,2004,4.66658020019534,130.858999633789,30
9,31364.29296875,9290,1994,3.66916198730471,117.677993774414,30
7,31364.29296875,9291,1994,3.66499633789065,119.289001464844,30
9,31453.21875,9291,1995,3.8314147949219,120.405004882813,30
19,31894.6796875,9291,1996,3.72883300781252,119.706002807617,30
10,33960.47265625,9291,1998,3.53391418457034,121.886004638672,30
13,35564.03125,9291,2000,3.67624816894534,121.090002441406,30
16,37730.8046875,9291,2002,3.61482849121096,120.832992553711,30
16,40793.49609375,9291,2004,3.9274108886719,121.610989379883,30
6,31364.29296875,9292,1994,3.66499633789065,119.289001464844,30
7,31364.29296875,9293,1994,3.66916198730471,117.677993774414,30
12,31453.21875,9293,1995,3.89357910156252,118.753988647461,30
11,31894.6796875,9293,1996,3.80558166503909,117.943997192383,30
18,35564.03125,9293,2000,3.65966491699221,119.505004882813,30
12,37730.8046875,9293,2002,3.63150024414065,119.309014892578,30
11,40793.49609375,9293,2004,3.9039978027344,120.343011474609,30
32,37294.57421875,9294,2001,3.73883361816409,119.528009033203,30
54,39354.80859375,9294,2003,3.85933227539065,119.336013793945,30
3,31364.29296875,9295,1994,3.66499633789065,119.289001464844,30
10,31453.21875,9295,1995,3.8314147949219,120.405004882813,30
11,31894.6796875,9295,1996,3.72883300781252,119.706002807617,30
11,33960.47265625,9295,1998,3.53391418457034,121.886004638672,30
11,35564.03125,9295,2000,3.67624816894534,121.090002441406,30
8,37730.8046875,9295,2002,3.61482849121096,120.832992553711,30
13,40793.49609375,9295,2004,3.9274108886719,121.610989379883,30
16,35564.03125,9296,2000,3.67624816894534,121.090002441406,30
9,37730.8046875,9296,2002,3.61482849121096,120.832992553711,30
10,40793.49609375,9296,2004,3.9274108886719,121.610989379883,30
6,32891.62109375,9297,1994,4.11340942382815,117.677993774414,16
5,33350.99609375,9297,1995,4.39124145507815,118.753988647461,16
12,31453.21875,9298,1995,3.89357910156252,120.405004882813,30
49,31894.6796875,9298,1996,3.80558166503909,119.706002807617,30
12,33960.47265625,9298,1998,3.57291564941409,121.886004638672,30
15,35564.03125,9298,2000,3.65966491699221,121.090002441406,30
11,37730.8046875,9298,2002,3.63150024414065,120.832992553711,30
9,40793.49609375,9298,2004,3.9039978027344,121.610989379883,30
7,31364.29296875,9299,1994,3.66916198730471,117.677993774414,30
6,31364.29296875,9300,1994,3.66499633789065,119.289001464844,30
10,31453.21875,9300,1995,3.8314147949219,120.405004882813,30
16,31894.6796875,9300,1996,3.72883300781252,119.706002807617,30
13,33960.47265625,9300,1998,3.53391418457034,121.886004638672,30
8,31364.29296875,9301,1994,3.66499633789065,119.289001464844,30
9,31453.21875,9301,1995,3.8314147949219,120.405004882813,30
11,31894.6796875,9301,1996,3.72883300781252,119.706002807617,30
11,33960.47265625,9301,1998,3.53391418457034,121.886004638672,30
11,35564.03125,9301,2000,3.67624816894534,121.090002441406,30
11,37730.8046875,9301,2002,3.61482849121096,120.832992553711,30
9,40793.49609375,9301,2004,3.9274108886719,121.610989379883,30
4,31364.29296875,9302,1994,3.66499633789065,119.289001464844,30
35,37294.57421875,9303,2001,3.73883361816409,119.528009033203,30
51,39354.80859375,9303,2003,3.85933227539065,119.336013793945,30
12,31467.46484375,9304,1993,3.53490905761721,118.895993041992,30
11,33398.984375,9305,1994,7.72024841308596,154.293988037109,38
16,32229.96484375,9305,1995,7.77399902343752,155.95598449707,38
12,33398.984375,9306,1994,7.72024841308596,154.293988037109,38
12,32229.96484375,9306,1995,7.77399902343752,155.95598449707,38
13,31364.29296875,9307,1994,3.66499633789065,119.289001464844,30
14,31453.21875,9307,1995,3.8314147949219,120.405004882813,30
15,31894.6796875,9307,1996,3.72883300781252,119.706002807617,30
8,33960.47265625,9307,1998,3.53391418457034,121.886004638672,30
11,35564.03125,9307,2000,3.67624816894534,121.090002441406,30
7,37730.8046875,9307,2002,3.61482849121096,120.832992553711,30
4,40793.49609375,9307,2004,3.9274108886719,121.610989379883,30
6,31364.29296875,9308,1994,3.66916198730471,117.677993774414,30
20,31453.21875,9308,1995,3.89357910156252,118.753988647461,30
5,31894.6796875,9308,1996,3.80558166503909,117.943997192383,30
18,35564.03125,9308,2000,3.65966491699221,119.505004882813,30
13,37730.8046875,9308,2002,3.63150024414065,119.309014892578,30
10,40793.49609375,9308,2004,3.9039978027344,120.343011474609,30
37,37294.57421875,9309,2001,3.73883361816409,119.528009033203,30
47,39354.80859375,9309,2003,3.85933227539065,119.336013793945,30
12,31364.29296875,9310,1994,3.66499633789065,119.289001464844,30
13,31453.21875,9310,1995,3.8314147949219,120.405004882813,30
12,31894.6796875,9310,1996,3.72883300781252,119.706002807617,30
10,33960.47265625,9310,1998,3.53391418457034,121.886004638672,30
19,35564.03125,9310,2000,3.67624816894534,121.090002441406,30
16,37730.8046875,9310,2002,3.61482849121096,120.832992553711,30
17,40793.49609375,9310,2004,3.9274108886719,121.610989379883,30
33,37294.57421875,9311,2001,3.73883361816409,119.528009033203,30
39,39354.80859375,9311,2003,3.85933227539065,119.336013793945,30
10,31453.21875,9312,1995,3.89357910156252,120.405004882813,30
13,31894.6796875,9312,1996,3.80558166503909,119.706002807617,30
13,33960.47265625,9312,1998,3.57291564941409,121.886004638672,30
9,35564.03125,9312,2000,3.65966491699221,121.090002441406,30
10,37730.8046875,9312,2002,3.63150024414065,120.832992553711,30
7,40793.49609375,9312,2004,3.9039978027344,121.610989379883,30
10,31467.46484375,9313,1993,3.53490905761721,118.895993041992,30
37,37294.57421875,9314,2001,3.73883361816409,119.528009033203,30
37,39354.80859375,9314,2003,3.85933227539065,119.336013793945,30
30,37294.57421875,9315,2001,3.73883361816409,119.528009033203,30
61,39354.80859375,9315,2003,3.85933227539065,119.336013793945,30
13,33398.984375,9316,1994,7.72024841308596,154.293988037109,38
23,32229.96484375,9316,1995,7.77399902343752,155.95598449707,38
15,33398.984375,9317,1994,7.72024841308596,154.293988037109,38
15,32229.96484375,9317,1995,7.77399902343752,155.95598449707,38
9,31364.29296875,9318,1994,3.66916198730471,117.677993774414,30
16,31453.21875,9318,1995,3.89357910156252,118.753988647461,30
14,31894.6796875,9318,1996,3.80558166503909,117.943997192383,30
14,35564.03125,9318,2000,3.65966491699221,119.505004882813,30
14,37730.8046875,9318,2002,3.63150024414065,119.309014892578,30
8,40793.49609375,9318,2004,3.9039978027344,120.343011474609,30
5,32891.62109375,9319,1994,4.11340942382815,117.677993774414,16
5,33350.99609375,9319,1995,4.39124145507815,118.753988647461,16
11,40793.49609375,9320,2004,4.66658020019534,130.858999633789,30
32,37294.57421875,9321,2001,3.73883361816409,119.528009033203,30
46,39354.80859375,9321,2003,3.85933227539065,119.336013793945,30
37,37294.57421875,9322,2001,3.73883361816409,119.528009033203,30
40,39354.80859375,9322,2003,3.85933227539065,119.336013793945,30
15,31467.46484375,9323,1993,3.53490905761721,118.895993041992,30
12,33398.984375,9324,1994,7.72024841308596,154.293988037109,38
14,32229.96484375,9324,1995,7.77399902343752,155.95598449707,38
11,33398.984375,9325,1994,7.72024841308596,154.293988037109,38
20,32229.96484375,9325,1995,7.77399902343752,155.95598449707,38
28,37294.57421875,9326,2001,3.73883361816409,119.528009033203,30
38,39354.80859375,9326,2003,3.85933227539065,119.336013793945,30
54,39354.80859375,9327,2003,4.68716125488284,120.957992553711,30
36,40793.49609375,9327,2004,4.66658020019534,121.610989379883,30
46,37294.57421875,9328,2001,3.73883361816409,119.528009033203,30
38,39354.80859375,9328,2003,3.85933227539065,119.336013793945,30
31,37294.57421875,9329,2001,3.73883361816409,119.528009033203,30
53,39354.80859375,9329,2003,3.85933227539065,119.336013793945,30
7,33398.984375,9330,1994,7.72024841308596,154.293988037109,38
8,32229.96484375,9330,1995,7.77399902343752,155.95598449707,38
7,31364.29296875,9331,1994,3.66916198730471,119.289001464844,30
12,31453.21875,9331,1995,3.89357910156252,120.405004882813,30
18,31894.6796875,9331,1996,3.80558166503909,119.706002807617,30
14,33960.47265625,9331,1998,3.57291564941409,121.886004638672,30
15,35564.03125,9331,2000,3.65966491699221,121.090002441406,30
12,37730.8046875,9331,2002,3.63150024414065,120.832992553711,30
9,40793.49609375,9331,2004,3.9039978027344,121.610989379883,30
7,32891.62109375,9332,1994,4.11340942382815,117.677993774414,16
12,33350.99609375,9332,1995,4.39124145507815,118.753988647461,16
28,37294.57421875,9333,2001,3.73883361816409,119.528009033203,30
35,39354.80859375,9333,2003,3.85933227539065,119.336013793945,30
10,31364.29296875,9334,1994,3.66499633789065,119.289001464844,30
14,31453.21875,9334,1995,3.8314147949219,120.405004882813,30
5,31894.6796875,9334,1996,3.72883300781252,119.706002807617,30
7,33960.47265625,9334,1998,3.53391418457034,121.886004638672,30
8,35564.03125,9334,2000,3.67624816894534,121.090002441406,30
4,37730.8046875,9334,2002,3.61482849121096,120.832992553711,30
3,40793.49609375,9334,2004,3.9274108886719,121.610989379883,30
22,37294.57421875,9335,2001,3.73883361816409,119.528009033203,30
29,39354.80859375,9335,2003,3.85933227539065,119.336013793945,30
28,37294.57421875,9336,2001,3.73883361816409,119.528009033203,30
33,39354.80859375,9336,2003,3.85933227539065,119.336013793945,30
27,37294.57421875,9337,2001,3.73883361816409,119.528009033203,30
45,39354.80859375,9337,2003,3.85933227539065,119.336013793945,30
17,33398.984375,9338,1994,7.72024841308596,154.293988037109,38
15,32229.96484375,9338,1995,7.77399902343752,155.95598449707,38
10,33398.984375,9339,1994,7.72024841308596,154.293988037109,38
18,32229.96484375,9339,1995,7.77399902343752,155.95598449707,38
17,31364.29296875,9340,1994,3.66916198730471,119.289001464844,30
12,31453.21875,9340,1995,3.89357910156252,120.405004882813,30
18,31894.6796875,9340,1996,3.80558166503909,119.706002807617,30
15,33960.47265625,9340,1998,3.57291564941409,121.886004638672,30
12,35564.03125,9340,2000,3.65966491699221,121.090002441406,30
13,37730.8046875,9340,2002,3.63150024414065,120.832992553711,30
12,40793.49609375,9340,2004,3.9039978027344,121.610989379883,30
7,31364.29296875,9341,1994,3.66916198730471,117.677993774414,30
17,31453.21875,9341,1995,3.89357910156252,118.753988647461,30
11,31894.6796875,9341,1996,3.80558166503909,117.943997192383,30
12,35564.03125,9341,2000,3.65966491699221,119.505004882813,30
14,37730.8046875,9341,2002,3.63150024414065,119.309014892578,30
12,40793.49609375,9341,2004,3.9039978027344,120.343011474609,30
43,37294.57421875,9342,2001,3.73883361816409,119.528009033203,30
43,39354.80859375,9342,2003,3.85933227539065,119.336013793945,30
29,39354.80859375,9343,2003,4.68716125488284,120.957992553711,30
20,40793.49609375,9343,2004,4.66658020019534,121.610989379883,30
13,31467.46484375,9344,1993,3.53490905761721,118.895993041992,30
12,40793.49609375,9345,2004,4.66658020019534,130.858999633789,30
14,33398.984375,9346,1994,7.72024841308596,154.293988037109,38
15,32229.96484375,9346,1995,7.77399902343752,155.95598449707,38
11,33398.984375,9347,1994,7.72024841308596,154.293988037109,38
13,32229.96484375,9347,1995,7.77399902343752,155.95598449707,38
35,37294.57421875,9348,2001,3.73883361816409,119.528009033203,30
34,39354.80859375,9348,2003,3.85933227539065,119.336013793945,30
5,32891.62109375,9349,1994,4.11340942382815,117.677993774414,16
7,33350.99609375,9349,1995,4.39124145507815,118.753988647461,16
8,31364.29296875,9350,1994,3.66916198730471,119.289001464844,30
15,31453.21875,9350,1995,3.89357910156252,120.405004882813,30
11,31894.6796875,9350,1996,3.80558166503909,119.706002807617,30
10,33960.47265625,9350,1998,3.57291564941409,121.886004638672,30
13,35564.03125,9350,2000,3.65966491699221,121.090002441406,30
8,37730.8046875,9350,2002,3.63150024414065,120.832992553711,30
8,40793.49609375,9350,2004,3.9039978027344,121.610989379883,30
4,31364.29296875,9351,1994,3.66916198730471,117.677993774414,30
14,31453.21875,9351,1995,3.89357910156252,118.753988647461,30
9,31894.6796875,9351,1996,3.80558166503909,117.943997192383,30
16,35564.03125,9351,2000,3.65966491699221,119.505004882813,30
8,37730.8046875,9351,2002,3.63150024414065,119.309014892578,30
14,40793.49609375,9351,2004,3.9039978027344,120.343011474609,30
11,31364.29296875,9352,1994,3.66916198730471,119.289001464844,30
14,31453.21875,9352,1995,3.89357910156252,120.405004882813,30
17,31894.6796875,9352,1996,3.80558166503909,119.706002807617,30
16,33960.47265625,9352,1998,3.57291564941409,121.886004638672,30
22,35564.03125,9352,2000,3.65966491699221,121.090002441406,30
16,37730.8046875,9352,2002,3.63150024414065,120.832992553711,30
8,40793.49609375,9352,2004,3.9039978027344,121.610989379883,30
14,31467.46484375,9353,1993,3.53490905761721,118.895993041992,30
6,33398.984375,9354,1994,7.72024841308596,154.293988037109,38
14,32229.96484375,9354,1995,7.77399902343752,155.95598449707,38
11,39354.80859375,9355,2003,4.68716125488284,120.957992553711,30
17,40793.49609375,9355,2004,4.66658020019534,121.610989379883,30
5,32891.62109375,9356,1994,4.11340942382815,117.677993774414,16
3,33350.99609375,9356,1995,4.39124145507815,118.753988647461,16
11,31364.29296875,9357,1994,3.66916198730471,119.289001464844,30
14,31453.21875,9357,1995,3.89357910156252,120.405004882813,30
17,31894.6796875,9357,1996,3.80558166503909,119.706002807617,30
19,33960.47265625,9357,1998,3.57291564941409,121.886004638672,30
15,35564.03125,9357,2000,3.65966491699221,121.090002441406,30
15,37730.8046875,9357,2002,3.63150024414065,120.832992553711,30
9,40793.49609375,9357,2004,3.9039978027344,121.610989379883,30
21,33398.984375,9358,1994,7.72024841308596,154.293988037109,38
16,32229.96484375,9358,1995,7.77399902343752,155.95598449707,38
7,31364.29296875,9359,1994,3.66916198730471,119.289001464844,30
9,31453.21875,9359,1995,3.89357910156252,120.405004882813,30
8,31894.6796875,9359,1996,3.80558166503909,119.706002807617,30
7,33960.47265625,9359,1998,3.57291564941409,121.886004638672,30
4,35564.03125,9359,2000,3.65966491699221,121.090002441406,30
7,37730.8046875,9359,2002,3.63150024414065,120.832992553711,30
4,40793.49609375,9359,2004,3.9039978027344,121.610989379883,30
9,40793.49609375,9360,2004,4.66658020019534,130.858999633789,30
6,33398.984375,9361,1994,7.72024841308596,154.293988037109,38
19,32229.96484375,9361,1995,7.77399902343752,155.95598449707,38
11,33398.984375,9362,1994,7.72024841308596,154.293988037109,38
12,32229.96484375,9362,1995,7.77399902343752,155.95598449707,38
6,31364.29296875,9363,1994,3.66916198730471,117.677993774414,30
15,31453.21875,9363,1995,3.89357910156252,118.753988647461,30
8,31894.6796875,9363,1996,3.80558166503909,117.943997192383,30
14,35564.03125,9363,2000,3.65966491699221,119.505004882813,30
10,37730.8046875,9363,2002,3.63150024414065,119.309014892578,30
14,40793.49609375,9363,2004,3.9039978027344,120.343011474609,30
20,31364.29296875,9364,1994,3.66916198730471,119.289001464844,30
12,31453.21875,9364,1995,3.89357910156252,120.405004882813,30
12,31894.6796875,9364,1996,3.80558166503909,119.706002807617,30
10,33960.47265625,9364,1998,3.57291564941409,121.886004638672,30
20,35564.03125,9364,2000,3.65966491699221,121.090002441406,30
18,37730.8046875,9364,2002,3.63150024414065,120.832992553711,30
8,40793.49609375,9364,2004,3.9039978027344,121.610989379883,30
7,31364.29296875,9365,1994,3.66916198730471,117.677993774414,30
7,31453.21875,9365,1995,3.89357910156252,118.753988647461,30
7,31894.6796875,9365,1996,3.80558166503909,117.943997192383,30
12,35564.03125,9365,2000,3.65966491699221,119.505004882813,30
4,37730.8046875,9365,2002,3.63150024414065,119.309014892578,30
11,40793.49609375,9365,2004,3.9039978027344,120.343011474609,30
14,33398.984375,9366,1994,7.72024841308596,154.293988037109,38
19,32229.96484375,9366,1995,7.77399902343752,155.95598449707,38
13,39354.80859375,9367,2003,4.68716125488284,120.957992553711,30
9,40793.49609375,9367,2004,4.66658020019534,121.610989379883,30
10,32891.62109375,9368,1994,4.11340942382815,117.677993774414,16
8,33350.99609375,9368,1995,4.39124145507815,118.753988647461,16
9,31364.29296875,9369,1994,3.66916198730471,119.289001464844,30
10,31453.21875,9369,1995,3.89357910156252,120.405004882813,30
10,31894.6796875,9369,1996,3.80558166503909,119.706002807617,30
10,33960.47265625,9369,1998,3.57291564941409,121.886004638672,30
22,35564.03125,9369,2000,3.65966491699221,121.090002441406,30
13,37730.8046875,9369,2002,3.63150024414065,120.832992553711,30
11,40793.49609375,9369,2004,3.9039978027344,121.610989379883,30
1,31364.29296875,9370,1994,3.66916198730471,119.289001464844,30
4,31453.21875,9370,1995,3.89357910156252,120.405004882813,30
9,31894.6796875,9370,1996,3.80558166503909,119.706002807617,30
4,33960.47265625,9370,1998,3.57291564941409,121.886004638672,30
9,35564.03125,9370,2000,3.65966491699221,121.090002441406,30
8,37730.8046875,9370,2002,3.63150024414065,120.832992553711,30
2,40793.49609375,9370,2004,3.9039978027344,121.610989379883,30
13,31467.46484375,9371,1993,3.53490905761721,118.895993041992,30
10,33398.984375,9372,1994,7.72024841308596,154.293988037109,38
14,32229.96484375,9372,1995,7.77399902343752,155.95598449707,38
15,31364.29296875,9373,1994,3.66916198730471,119.289001464844,30
16,31453.21875,9373,1995,3.89357910156252,120.405004882813,30
8,31894.6796875,9373,1996,3.80558166503909,119.706002807617,30
11,33960.47265625,9373,1998,3.57291564941409,121.886004638672,30
16,35564.03125,9373,2000,3.65966491699221,121.090002441406,30
17,37730.8046875,9373,2002,3.63150024414065,120.832992553711,30
16,40793.49609375,9373,2004,3.9039978027344,121.610989379883,30
13,31894.6796875,9374,1996,3.80558166503909,117.943997192383,30
8,33960.47265625,9374,1998,3.57291564941409,120.253012084961,30
22,35564.03125,9374,2000,3.65966491699221,119.505004882813,30
15,37730.8046875,9374,2002,3.63150024414065,119.309014892578,30
15,40793.49609375,9374,2004,3.9039978027344,120.343011474609,30
7,33398.984375,9375,1994,7.72024841308596,154.293988037109,38
10,32229.96484375,9375,1995,7.77399902343752,155.95598449707,38
6,40793.49609375,9376,2004,4.66658020019534,130.858999633789,30
4,31364.29296875,9377,1994,3.66916198730471,119.289001464844,30
9,31453.21875,9377,1995,3.89357910156252,120.405004882813,30
8,31894.6796875,9377,1996,3.80558166503909,119.706002807617,30
9,33960.47265625,9377,1998,3.57291564941409,121.886004638672,30
10,35564.03125,9377,2000,3.65966491699221,121.090002441406,30
6,37730.8046875,9377,2002,3.63150024414065,120.832992553711,30
4,40793.49609375,9377,2004,3.9039978027344,121.610989379883,30
27,39354.80859375,9378,2003,4.68716125488284,120.957992553711,30
17,40793.49609375,9378,2004,4.66658020019534,121.610989379883,30
17,31364.29296875,9379,1994,3.66916198730471,119.289001464844,30
16,31453.21875,9379,1995,3.89357910156252,120.405004882813,30
9,31894.6796875,9379,1996,3.80558166503909,119.706002807617,30
8,33960.47265625,9379,1998,3.57291564941409,121.886004638672,30
13,35564.03125,9379,2000,3.65966491699221,121.090002441406,30
13,37730.8046875,9379,2002,3.63150024414065,120.832992553711,30
5,40793.49609375,9379,2004,3.9039978027344,121.610989379883,30
6,31467.46484375,9380,1993,3.53490905761721,118.895993041992,30
10,33398.984375,9381,1994,7.72024841308596,154.293988037109,38
16,32229.96484375,9381,1995,7.77399902343752,155.95598449707,38
9,31894.6796875,9382,1996,3.80558166503909,117.943997192383,30
11,33960.47265625,9382,1998,3.57291564941409,120.253012084961,30
16,35564.03125,9382,2000,3.65966491699221,119.505004882813,30
17,37730.8046875,9382,2002,3.63150024414065,119.309014892578,30
21,40793.49609375,9382,2004,3.9039978027344,120.343011474609,30
6,32891.62109375,9383,1994,4.11340942382815,117.677993774414,16
9,31364.29296875,9384,1994,3.66916198730471,119.289001464844,30
5,31894.6796875,9385,1996,3.80558166503909,117.943997192383,30
11,33960.47265625,9385,1998,3.57291564941409,120.253012084961,30
19,35564.03125,9385,2000,3.65966491699221,119.505004882813,30
